"length_lan"	"type"	"subcategory"	"category"	"G_mean_pr"	"G_density"	"G_num_cliques"	"G_avg"	"G_nodes"	"n_visits"	"back_links"	"n_mod"	"reference"	"num_langs"	"languages"	"qid"	"name"	"wiki_name"	"item"	"label"
"41.0"	"concept"	"film festival"	"films"	"0.001362409396327735"	"0.004789422648531069"	"582.0"	"1.5099457504520795"	"553.0"	"8995.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2.0"	"Q62018250"	"LGBT film festival"	"LGBT film festival"	"http://www.wikidata.org/entity/Q62018250"	"0"
"293.0"	"entity"	"music genre"	"music"	"0.0018343910084536582"	"0.007085963930845254"	"387.0"	"1.6288659793814433"	"388.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"4.0"	"Q420883"	"LGBT hip hop"	"LGBTQ representation in hip-hop"	"http://www.wikidata.org/entity/Q420883"	"2"
"300.0"	"entity"	"law"	"politics"	"0.0018069125067376036"	"0.006939459200765733"	"445.0"	"1.5463659147869675"	"399.0"	"0.0"	"0.0"	"0.0"	"0.0"	"24.0"	"9.0"	"Q12020074"	"LGBT rights in Israel"	"LGBTQ rights in Israel"	"http://www.wikidata.org/entity/Q12020074"	"2"
"90.0"	"entity"	"sport"	"sports"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"3.0"	"Q17020543"	"LGBTQ Sports Hall of Fame"	"LGBTQ Sports Hall of Fame"	"http://www.wikidata.org/entity/Q17020543"	"0"
"322.0"	"entity"	"political party"	"politics"	"0.004125615320159837"	"0.016676632781874957"	"185.0"	"1.6264367816091954"	"174.0"	"3611704.0"	"0.0"	"0.0"	"0.0"	"65.0"	"10.0"	"Q232595"	"Liberal Democratic Party"	"Liberal Democratic Party (Japan)"	"http://www.wikidata.org/entity/Q232595"	"1"
"329.0"	"entity"	"political party"	"politics"	"0.00163430725359145"	"0.006533301232244085"	"443.0"	"1.5560747663551402"	"428.0"	"5313543.0"	"0.0"	"2.0"	"0.0"	"65.0"	"10.0"	"Q9624"	"Liberal Democrats"	"Liberal Democrats (UK)"	"http://www.wikidata.org/entity/Q9624"	"1"
"112.0"	"entity"	"political party"	"politics"	"0.14639054173523544"	"0.47619047619047616"	"4.0"	"1.8571428571428572"	"7.0"	"5263.0"	"0.0"	"0.0"	"0.0"	"4.0"	"4.0"	"Q75660"	"Liberal Regenerator Party"	"Liberal Regenerator Party"	"http://www.wikidata.org/entity/Q75660"	"1"
"125.0"	"concept"	"religion"	"philosophy and religion"	"0.0016367703060791764"	"0.006283980040217472"	"512.0"	"1.6120689655172413"	"464.0"	"121605.0"	"1.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q4259813"	"liberal religion"	"Liberal religion"	"http://www.wikidata.org/entity/Q4259813"	"0"
"258.0"	"entity"	"religious movement"	"philosophy and religion"	"0.0017458529852613718"	"0.006543937868545951"	"428.0"	"1.5134474327628362"	"409.0"	"2077929.0"	"0.0"	"0.0"	"0.0"	"50.0"	"10.0"	"Q206898"	"liberation theology"	"Liberation theology"	"http://www.wikidata.org/entity/Q206898"	"2"
"76.0"	"entity"	"greeting"	"gestures and habits"	"0.013064755924201317"	"0.04426229508196721"	"55.0"	"1.540983606557377"	"61.0"	"50303.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q24236057"	"Liberian snap handshake"	"Liberian snap handshake"	"http://www.wikidata.org/entity/Q24236057"	"1"
"172.0"	"concept"	"monument"	"history"	"0.0011318356076992601"	"0.0040264298988230435"	"683.0"	"1.4910179640718564"	"668.0"	"168394.0"	"0.0"	"0.0"	"0.0"	"9.0"	"5.0"	"Q1454319"	"Liberty pole"	"Liberty pole"	"http://www.wikidata.org/entity/Q1454319"	"2"
"222.0"	"entity"	"bookstore"	"books"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"8687.0"	"0.0"	"0.0"	"0.0"	"4.0"	"3.0"	"Q10889989"	"Librairie Avant-Garde"	"Librairie Avant-Garde (Mount Wutai Branch)"	"http://www.wikidata.org/entity/Q10889989"	"1"
"132.0"	"entity"	"bookstore"	"books"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"4969.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"Q6542441"	"Librairie de France"	"Librairie de France"	"http://www.wikidata.org/entity/Q6542441"	"1"
"78.0"	"entity"	"bookstore"	"books"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"5111.0"	"28.0"	"1.0"	"0.0"	"6.0"	"4.0"	"Q3237914"	"Librairie philosophique J. Vrin"	"Librairie philosophique J. Vrin"	"http://www.wikidata.org/entity/Q3237914"	"1"
"69.0"	"entity"	"bookstore"	"books"	"0.12568231336192834"	"0.47619047619047616"	"4.0"	"1.8571428571428572"	"7.0"	"1995.0"	"7.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q3831785"	"Libreria antiquaria Bourlot"	"Libreria antiquaria Bourlot"	"http://www.wikidata.org/entity/Q3831785"	"1"
"56.0"	"entity"	"bookstore"	"books"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"4245.0"	"5.0"	"0.0"	"0.0"	"4.0"	"3.0"	"Q10816709"	"Libreria Bozzi"	"Libreria Bozzi"	"http://www.wikidata.org/entity/Q10816709"	"1"
"113.0"	"entity"	"cook"	"food"	"0.0017436231180638472"	"0.006374940052169234"	"408.0"	"1.5144927536231885"	"414.0"	"2963192.0"	"26.0"	"11.0"	"27.0"	"10.0"	"3.0"	"Q3446248"	"Lidia Bastianich"	"Lidia Bastianich"	"http://www.wikidata.org/entity/Q3446248"	"2"
"244.0"	"entity"	"city"	"geography"	"0.0010217514467933588"	"0.003167748013108838"	"805.0"	"1.3564993564993566"	"777.0"	"1760871.0"	"6.0"	"1183.0"	"199.0"	"123.0"	"10.0"	"Q3992"	"Liège"	"Liège"	"http://www.wikidata.org/entity/Q3992"	"1"
"146.0"	"entity"	"food"	"food"	"0.0024350657700666833"	"0.007627725122619609"	"352.0"	"1.4395280235988202"	"339.0"	"21716.0"	"0.0"	"0.0"	"0.0"	"10.0"	"4.0"	"Q2204257"	"Liege waffle"	"Liège waffle"	"http://www.wikidata.org/entity/Q2204257"	"2"
"176.0"	"concept"	"ritual"	"gestures and habits"	"0.0016434638483112311"	"0.005157759006341939"	"484.0"	"1.3640167364016735"	"478.0"	"44878.0"	"0.0"	"0.0"	"0.0"	"9.0"	"4.0"	"Q11078912"	"life release"	"Life release"	"http://www.wikidata.org/entity/Q11078912"	"2"
"55.0"	"concept"	"building"	"architecture"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"33408.0"	"0.0"	"3.0"	"4.0"	"4.0"	"2.0"	"Q6545380"	"lifeguard tower"	"Lifeguard tower"	"http://www.wikidata.org/entity/Q6545380"	"0"
"46.0"	"concept"	"magazine"	"media"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"12553.0"	"0.0"	"0.0"	"0.0"	"2.0"	"1.0"	"Q6545508"	"lifestyle magazine"	"Lifestyle journalism"	"http://www.wikidata.org/entity/Q6545508"	"0"
"81.0"	"entity"	"painting"	"visual arts"	"0.18800240980962102"	"0.8571428571428571"	"3.0"	"3.142857142857143"	"7.0"	"66935.0"	"0.0"	"0.0"	"0.0"	"6.0"	"3.0"	"Q219271"	"Light and Colour (Goethe's Theory) – The Morning after the Deluge – Moses Writing the Book of Genesis"	"Light and Colour (Goethe's Theory) – The Morning after the Deluge – Moses Writing the Book of Genesis"	"http://www.wikidata.org/entity/Q219271"	"2"
"123.0"	"concept"	"visual arts"	"visual arts"	"0.002464914003968286"	"0.010171277997364954"	"283.0"	"1.6485507246376812"	"276.0"	"208932.0"	"9.0"	"31.0"	"14.0"	"15.0"	"7.0"	"Q1421557"	"light art"	"Light art"	"http://www.wikidata.org/entity/Q1421557"	"0"
"35.0"	"entity"	"animation technique"	"comics and anime"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"20934.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"Q6546249"	"Light writing"	"Light writing"	"http://www.wikidata.org/entity/Q6546249"	"0"
"136.0"	"entity"	"animated film"	"comics and anime"	"0.0027539498991487285"	"0.010348770726129216"	"255.0"	"1.6"	"265.0"	"889936.0"	"0.0"	"0.0"	"0.0"	"30.0"	"9.0"	"Q1122127"	"Lilo & Stitch 2: Stitch Has a Glitch"	"Lilo & Stitch 2: Stitch Has a Glitch"	"http://www.wikidata.org/entity/Q1122127"	"2"
"85.0"	"entity"	"sports team"	"sports"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"11343.0"	"4.0"	"25.0"	"5.0"	"6.0"	"3.0"	"Q1926327"	"Limburg Lions"	"Limburg Lions"	"http://www.wikidata.org/entity/Q1926327"	"1"
"167.0"	"concept"	"building material"	"architecture"	"0.003010061520707965"	"0.008475906451106578"	"276.0"	"1.2851985559566788"	"277.0"	"854305.0"	"0.0"	"0.0"	"0.0"	"20.0"	"5.0"	"Q911999"	"lime mortar"	"Lime mortar"	"http://www.wikidata.org/entity/Q911999"	"0"
"202.0"	"entity"	"animation technique"	"comics and anime"	"0.0015484074632717043"	"0.005574784254003415"	"451.0"	"1.5257510729613735"	"466.0"	"326042.0"	"0.0"	"0.0"	"0.0"	"14.0"	"8.0"	"Q1130164"	"limited animation"	"Limited animation"	"http://www.wikidata.org/entity/Q1130164"	"0"
"0.0"	"concept"	"book"	"books"	"0.025274864276687597"	"0.12648221343873517"	"23.0"	"1.608695652173913"	"23.0"	"15307.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"Q58807269"	"limited edition book"	"Limited-edition book"	"http://www.wikidata.org/entity/Q58807269"	"0"
"75.0"	"concept"	"drink"	"food"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"27964.0"	"0.0"	"0.0"	"0.0"	"15.0"	"6.0"	"Q13287"	"Limonana"	"Mint lemonade"	"http://www.wikidata.org/entity/Q13287"	"1"
"225.0"	"entity"	"film"	"films"	"0.0017293189581975039"	"0.006286013619696176"	"404.0"	"1.5012048192771084"	"415.0"	"5427351.0"	"0.0"	"0.0"	"0.0"	"55.0"	"10.0"	"Q32433"	"Lincoln"	"Lincoln (film)"	"http://www.wikidata.org/entity/Q32433"	"2"
"220.0"	"concept"	"monument"	"history"	"0.0034252580084561087"	"0.01311010718398441"	"230.0"	"1.5211267605633803"	"213.0"	"82079.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q19895793"	"line house"	"Line house"	"http://www.wikidata.org/entity/Q19895793"	"1"
"181.0"	"concept"	"city"	"geography"	"0.0011029949970695193"	"0.003352040427639097"	"763.0"	"1.3674293405114402"	"743.0"	"108054.0"	"0.0"	"0.0"	"0.0"	"17.0"	"10.0"	"Q428986"	"linear city"	"Linear city (Soria design)"	"http://www.wikidata.org/entity/Q428986"	"0"
"145.0"	"concept"	"textile"	"fashion"	"0.001761406970632542"	"0.006388055106595859"	"439.0"	"1.5386416861826697"	"427.0"	"3226506.0"	"0.0"	"0.0"	"0.0"	"50.0"	"9.0"	"Q1426327"	"linen"	"Linen"	"http://www.wikidata.org/entity/Q1426327"	"0"
"43.0"	"concept"	"textile"	"fashion"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"286070.0"	"0.0"	"0.0"	"0.0"	"12.0"	"5.0"	"Q796635"	"linens"	"Linens"	"http://www.wikidata.org/entity/Q796635"	"0"
"105.0"	"entity"	"streaming service"	"media"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"17240.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q114093396"	"Lingopie"	"Lingopie"	"http://www.wikidata.org/entity/Q114093396"	"0"
"82.0"	"entity"	"philosopher"	"philosophy and religion"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"66471.0"	"4.0"	"0.0"	"0.0"	"13.0"	"6.0"	"Q59188"	"Lionel Giles"	"Lionel Giles"	"http://www.wikidata.org/entity/Q59188"	"2"
"301.0"	"entity"	"tradition"	"gestures and habits"	"0.001511110635648169"	"0.004470028070923498"	"539.0"	"1.2975517890772128"	"531.0"	"1353650.0"	"179.0"	"11.0"	"15.0"	"48.0"	"10.0"	"Q217671"	"Lipizzaner"	"Lipizzan"	"http://www.wikidata.org/entity/Q217671"	"2"
"62.0"	"entity"	"clothing"	"fashion"	"0.0033355514628246163"	"0.014427860696517412"	"193.0"	"1.6766169154228856"	"201.0"	"12458.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2.0"	"Q105643368"	"Liputa"	"Liputa"	"http://www.wikidata.org/entity/Q105643368"	"1"
"122.0"	"concept"	"traditional costume"	"fashion"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"67159.0"	"0.0"	"4.0"	"2.0"	"5.0"	"5.0"	"Q6557314"	"liqui liqui"	"Liqui liqui"	"http://www.wikidata.org/entity/Q6557314"	"1"
"65.0"	"entity"	"sports equipment"	"sports"	"0.002807964885956103"	"0.010643926426192774"	"263.0"	"1.515748031496063"	"254.0"	"65201.0"	"0.0"	"0.0"	"0.0"	"2.0"	"1.0"	"Q6557425"	"liquid chalk"	"Liquid chalk"	"http://www.wikidata.org/entity/Q6557425"	"0"
"33.0"	"concept"	"magazine"	"media"	"0.0028555388457577008"	"0.011534136546184738"	"262.0"	"1.604"	"250.0"	"40967.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2.0"	"Q1407909"	"list of chess periodicals"	"List of chess periodicals"	"http://www.wikidata.org/entity/Q1407909"	"0"
"30.0"	"entity"	"visual arts"	"visual arts"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"3230.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"Q24455699"	"list of Emirati women artists"	"List of Emirati women artists"	"http://www.wikidata.org/entity/Q24455699"	"1"
"92.0"	"concept"	"magazine"	"media"	"0.009582162424832093"	"0.026998128842555466"	"89.0"	"1.2528735632183907"	"87.0"	"9452.0"	"0.0"	"0.0"	"0.0"	"8.0"	"3.0"	"Q2107967"	"list of Esperanto magazines"	"List of Esperanto periodicals"	"http://www.wikidata.org/entity/Q2107967"	"0"
"80.0"	"entity"	"political party"	"politics"	"0.0024544337733975246"	"0.008132644054974152"	"314.0"	"1.3915857605177993"	"309.0"	"121691.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q72920"	"list of political parties in Colombia"	"List of political parties in Colombia"	"http://www.wikidata.org/entity/Q72920"	"1"
"116.0"	"concept"	"art movement"	"visual arts"	"0.001349200993120328"	"0.005143026530309768"	"498.0"	"1.5538461538461539"	"520.0"	"22001.0"	"0.0"	"0.0"	"0.0"	"25.0"	"7.0"	"Q3326717"	"literary movement"	"Literary movement"	"http://www.wikidata.org/entity/Q3326717"	"0"
"46.0"	"entity"	"literary award"	"literature"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"826.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2.0"	"Q49719"	"Literaturpreis der Wilhelm und Christine Hirschmann-Stiftung"	"Literaturpreis der Wilhelm und Christine Hirschmann-Stiftung"	"http://www.wikidata.org/entity/Q49719"	"1"
"155.0"	"concept"	"animal"	"biology"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"90919.0"	"0.0"	"0.0"	"0.0"	"20.0"	"6.0"	"Q2479906"	"litter"	"Litter (zoology)"	"http://www.wikidata.org/entity/Q2479906"	"0"
"21.0"	"entity"	"musical group"	"music"	"0.01959539497495277"	"0.06585365853658537"	"36.0"	"1.6341463414634145"	"41.0"	"129576.0"	"0.0"	"0.0"	"0.0"	"4.0"	"3.0"	"Q111768"	"Little Caesar"	"Little Caesar (band)"	"http://www.wikidata.org/entity/Q111768"	"1"
"393.0"	"concept"	"magazine"	"media"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"23723.0"	"1.0"	"0.0"	"0.0"	"1.0"	"1.0"	"Q111973269"	"little magazine"	"Little magazine"	"http://www.wikidata.org/entity/Q111973269"	"0"
"444.0"	"entity"	"musician"	"music"	"0.22667450218821983"	"0.7142857142857143"	"5.0"	"3.142857142857143"	"7.0"	"13742509.0"	"507.0"	"137.0"	"156.0"	"66.0"	"10.0"	"Q82222"	"Little Richard"	"Little Richard"	"http://www.wikidata.org/entity/Q82222"	"2"
"119.0"	"concept"	"book"	"books"	"0.0014338381974712071"	"0.004347747866605098"	"587.0"	"1.3719723183391004"	"578.0"	"118961.0"	"0.0"	"0.0"	"0.0"	"16.0"	"7.0"	"Q3831847"	"liturgical book"	"Liturgical book"	"http://www.wikidata.org/entity/Q3831847"	"2"
"115.0"	"entity"	"ritual"	"gestures and habits"	"0.0019077163650803382"	"0.006385696040868455"	"425.0"	"1.4458128078817734"	"406.0"	"1613962.0"	"1.0"	"0.0"	"0.0"	"67.0"	"10.0"	"Q172331"	"liturgy"	"Liturgy"	"http://www.wikidata.org/entity/Q172331"	"0"
"509.0"	"entity"	"philosophical movement"	"philosophy and religion"	"0.001526822882250306"	"0.0049372963365261185"	"571.0"	"1.452157598499062"	"533.0"	"35367.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2.0"	"Q11762017"	"Litvinism"	"Litvinism"	"http://www.wikidata.org/entity/Q11762017"	"1"
"215.0"	"concept"	"film"	"films"	"0.0016542490177668852"	"0.0056369992130163435"	"463.0"	"1.5769230769230769"	"468.0"	"1551440.0"	"28.0"	"3.0"	"0.0"	"44.0"	"10.0"	"Q517386"	"live action"	"Live action"	"http://www.wikidata.org/entity/Q517386"	"0"
"94.0"	"concept"	"animated film"	"comics and anime"	"0.0015323957193553465"	"0.006239905297900302"	"449.0"	"1.6487695749440716"	"447.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"6.0"	"Q25110269"	"live-action animated film"	"Live-action animation"	"http://www.wikidata.org/entity/Q25110269"	"0"
"33.0"	"entity"	"dish"	"food"	"0.0021209572323189884"	"0.006337032201914708"	"365.0"	"1.3828125"	"384.0"	"256251.0"	"1.0"	"0.0"	"0.0"	"15.0"	"7.0"	"Q1811076"	"Liver and onions"	"Liver and onions"	"http://www.wikidata.org/entity/Q1811076"	"0"
"211.0"	"entity"	"bookstore"	"books"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"77216.0"	"2.0"	"117.0"	"37.0"	"4.0"	"3.0"	"Q3257188"	"Livraria Cultura"	"Livraria Cultura"	"http://www.wikidata.org/entity/Q3257188"	"1"
"122.0"	"entity"	"bookstore"	"books"	"0.042973079961653955"	"0.24761904761904763"	"12.0"	"2.6666666666666665"	"15.0"	"339408.0"	"0.0"	"72.0"	"34.0"	"20.0"	"9.0"	"Q3408689"	"Livraria Lello"	"Livraria Lello"	"http://www.wikidata.org/entity/Q3408689"	"1"
"47.0"	"entity"	"mountain"	"geography"	"0.010610870037558812"	"0.04613297150610583"	"58.0"	"1.671641791044776"	"67.0"	"2974.0"	"12.0"	"0.0"	"0.0"	"13.0"	"5.0"	"Q126868"	"Lizumer Reckner"	"Lizumer Reckner"	"http://www.wikidata.org/entity/Q126868"	"1"
"210.0"	"concept"	"folk dance"	"performing arts"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"7746.0"	"1.0"	"0.0"	"0.0"	"4.0"	"3.0"	"Q3835724"	"Llamerada"	"Llamerada"	"http://www.wikidata.org/entity/Q3835724"	"1"
"118.0"	"entity"	"film festival"	"films"	"0.018102866659727945"	"0.07823613086770982"	"36.0"	"1.6578947368421053"	"38.0"	"4218.0"	"1.0"	"0.0"	"0.0"	"5.0"	"4.0"	"Q924209"	"Lleida Latin-American Film Festival"	"Lleida Latin-American Film Festival"	"http://www.wikidata.org/entity/Q924209"	"2"
"131.0"	"entity"	"textile"	"fashion"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"27484.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2.0"	"Q11330487"	"lliklla"	"Lliklla"	"http://www.wikidata.org/entity/Q11330487"	"1"
"174.0"	"concept"	"government"	"politics"	"0.001290673018190773"	"0.004867457385442997"	"596.0"	"1.526978417266187"	"556.0"	"2230304.0"	"0.0"	"0.0"	"0.0"	"55.0"	"10.0"	"Q6501447"	"local government"	"Local government"	"http://www.wikidata.org/entity/Q6501447"	"0"
"37.0"	"entity"	"streaming service"	"media"	"0.003420279151773146"	"0.010540184453227932"	"236.0"	"1.3463203463203464"	"231.0"	"80326.0"	"0.0"	"0.0"	"0.0"	"2.0"	"1.0"	"Q54263924"	"LocalBTV"	"LocalBTV"	"http://www.wikidata.org/entity/Q54263924"	"0"
"379.0"	"concept"	"archive"	"history"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"12106.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2.0"	"Q6664811"	"location library"	"Location library"	"http://www.wikidata.org/entity/Q6664811"	"0"
"74.0"	"concept"	"sport"	"sports"	"0.0024729509192174407"	"0.0077712663342190515"	"332.0"	"1.427710843373494"	"332.0"	"166061.0"	"0.0"	"0.0"	"0.0"	"3.0"	"1.0"	"Q6665845"	"locksport"	"Locksport"	"http://www.wikidata.org/entity/Q6665845"	"0"
"69.0"	"entity"	"record label"	"music"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"11323.0"	"30.0"	"0.0"	"0.0"	"5.0"	"4.0"	"Q643677"	"Locomotive Music"	"Locomotive Music"	"http://www.wikidata.org/entity/Q643677"	"1"
"127.0"	"concept"	"literary award"	"literature"	"0.0031202219784021157"	"0.0102880658436214"	"228.0"	"1.4672131147540983"	"244.0"	"320665.0"	"1.0"	"17.0"	"2.0"	"32.0"	"10.0"	"Q754655"	"Locus Awards"	"Locus Award"	"http://www.wikidata.org/entity/Q754655"	"2"
"141.0"	"entity"	"museum"	"history"	"0.00257787889294548"	"0.007437470504955168"	"331.0"	"1.3374233128834356"	"326.0"	"6689.0"	"0.0"	"0.0"	"0.0"	"6.0"	"4.0"	"Q366672"	"Löfstad Castle"	"Lövstad Castle"	"http://www.wikidata.org/entity/Q366672"	"1"
"235.0"	"entity"	"philosophical movement"	"philosophy and religion"	"0.0030787010532233768"	"0.012064848561015458"	"200.0"	"1.6666666666666667"	"219.0"	"1554584.0"	"0.0"	"0.0"	"0.0"	"59.0"	"10.0"	"Q193627"	"logical positivism"	"Logical positivism"	"http://www.wikidata.org/entity/Q193627"	"0"
"0.0"	"concept"	"philosopher"	"philosophy and religion"	"0.0020783990184212865"	"0.006839984928846767"	"351.0"	"1.446236559139785"	"372.0"	"141981.0"	"0.0"	"0.0"	"0.0"	"5.0"	"4.0"	"Q14565331"	"logician"	"Logician"	"http://www.wikidata.org/entity/Q14565331"	"0"
"79.0"	"concept"	"dance"	"performing arts"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"15296.0"	"0.0"	"0.0"	"0.0"	"3.0"	"3.0"	"Q373982"	"logobi"	"Logobi"	"http://www.wikidata.org/entity/Q373982"	"1"
"69.0"	"entity"	"streaming service"	"media"	"0.006899201856027199"	"0.022756005056890013"	"115.0"	"1.3893805309734513"	"113.0"	"2234.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2.0"	"Q27877560"	"LOHRO"	"LOHRO"	"http://www.wikidata.org/entity/Q27877560"	"1"
"78.0"	"concept"	"food"	"food"	"0.0034887169236755195"	"0.012899828879820982"	"214.0"	"1.5654205607476634"	"214.0"	"444297.0"	"1.0"	"36.0"	"6.0"	"27.0"	"7.0"	"Q586307"	"lokma"	"Lokma"	"http://www.wikidata.org/entity/Q586307"	"2"
"27.0"	"entity"	"model"	"fashion"	"0.005090913795958173"	"0.021853146853146852"	"153.0"	"1.8194444444444444"	"144.0"	"110431.0"	"4.0"	"22.0"	"8.0"	"11.0"	"6.0"	"Q124229"	"Lolita Morena"	"Lolita Morena"	"http://www.wikidata.org/entity/Q124229"	"1"
"222.0"	"entity"	"music festival"	"music"	"0.0017526911035350443"	"0.005741567073361001"	"433.0"	"1.4350797266514805"	"439.0"	"3282271.0"	"1330.0"	"119.0"	"23.0"	"36.0"	"10.0"	"Q889643"	"Lollapalooza"	"Lollapalooza"	"http://www.wikidata.org/entity/Q889643"	"2"
"28.0"	"concept"	"food"	"food"	"0.0027209332018550006"	"0.00804796494869134"	"303.0"	"1.2983050847457627"	"295.0"	"116638.0"	"0.0"	"0.0"	"0.0"	"4.0"	"1.0"	"Q2292291"	"lolly cake"	"Lolly cake"	"http://www.wikidata.org/entity/Q2292291"	"1"
"124.0"	"entity"	"dish"	"food"	"0.012705691686150232"	"0.04208065458796026"	"58.0"	"1.3898305084745763"	"59.0"	"570486.0"	"1.0"	"39.0"	"4.0"	"16.0"	"7.0"	"Q1868851"	"Lomo saltado"	"Lomo saltado"	"http://www.wikidata.org/entity/Q1868851"	"2"
"199.0"	"entity"	"transport company"	"transportation"	"0.0020045450036206974"	"0.007134751773049645"	"394.0"	"1.476063829787234"	"376.0"	"1424294.0"	"57.0"	"7.0"	"9.0"	"18.0"	"9.0"	"Q125943"	"Long Island Rail Road"	"Long Island Rail Road"	"http://www.wikidata.org/entity/Q125943"	"1"
"174.0"	"entity"	"museum"	"history"	"0.0026202407361524556"	"0.012258761772425505"	"287.0"	"1.8470588235294119"	"255.0"	"106578.0"	"0.0"	"0.0"	"0.0"	"5.0"	"3.0"	"Q474665"	"Longfellow House–Washington's Headquarters National Historic Site"	"Longfellow House–Washington's Headquarters National Historic Site"	"http://www.wikidata.org/entity/Q474665"	"1"
"153.0"	"entity"	"policy"	"politics"	"0.0014830089887480564"	"0.006081220366934653"	"429.0"	"1.526077097505669"	"441.0"	"58516.0"	"0.0"	"0.0"	"0.0"	"15.0"	"6.0"	"Q2578792"	"Look East policy"	"Act East policy"	"http://www.wikidata.org/entity/Q2578792"	"2"
"114.0"	"concept"	"book"	"books"	"1.0"	"0.0"	"1.0"	"1.0"	"1.0"	"22269.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2.0"	"Q1311092"	"looseleaf service"	"Looseleaf service"	"http://www.wikidata.org/entity/Q1311092"	"0"
"89.0"	"concept"	"politician"	"politics"	"0.0015682815253585383"	"0.006543483616654348"	"506.0"	"1.6252771618625277"	"451.0"	"793325.0"	"2.0"	"1.0"	"0.0"	"17.0"	"6.0"	"Q2915459"	"Lords Spiritual"	"Lords Spiritual"	"http://www.wikidata.org/entity/Q2915459"	"1"
"52.0"	"entity"	"historian"	"history"	"0.0014983697909713716"	"0.005272670124155273"	"518.0"	"1.4732673267326732"	"505.0"	"18505.0"	"4.0"	"9.0"	"22.0"	"16.0"	"7.0"	"Q65210"	"Lorenz Christoph Mizler"	"Lorenz Christoph Mizler"	"http://www.wikidata.org/entity/Q65210"	"1"
"23.0"	"entity"	"photographer"	"visual arts"	"0.0017679747365178023"	"0.0063518365092515875"	"414.0"	"1.5892018779342723"	"426.0"	"28637.0"	"0.0"	"0.0"	"0.0"	"11.0"	"4.0"	"Q65630"	"Loretta Lux"	"Loretta Lux"	"http://www.wikidata.org/entity/Q65630"	"2"
"40.0"	"entity"	"automobile manufacturer"	"transportation"	"0.004934301778711955"	"0.019178082191780823"	"140.0"	"1.5342465753424657"	"146.0"	"95641.0"	"12.0"	"33.0"	"8.0"	"13.0"	"6.0"	"Q574579"	"Lorraine-Dietrich"	"Lorraine-Dietrich"	"http://www.wikidata.org/entity/Q574579"	"1"
"407.0"	"entity"	"city"	"geography"	"0.0019906899359263663"	"0.007814116336436699"	"384.0"	"1.5464788732394366"	"355.0"	"34176904.0"	"16028.0"	"1177.0"	"60.0"	"272.0"	"10.0"	"Q65"	"Los Angeles"	"Los Angeles"	"http://www.wikidata.org/entity/Q65"	"2"
